id,destination_id,place_id,name,facility_type,description,address,tel,cover_url,lng,lat,status
,244,,北平小院Peking Yard,hotel,汪芝麻胡同甲28号(张自忠路地铁站D西南口步行330米) | 电话:010-84048787,汪芝麻胡同甲28号(张自忠路地铁站D西南口步行330米),010-84048787,https://store.is.autonavi.com/showpic/f1373b99521f150d8d5f81ac88fc8b76,116.414596,39.932033,1
,244,,壹方小舍,hotel,汪芝麻胡同与汪魏新巷交叉口东北160米,汪芝麻胡同与汪魏新巷交叉口东北160米,,,116.414375,39.933325,1
,244,,如家精选酒店(北京南锣鼓巷张自忠路地铁站店),hotel,东四北大街212号(张自忠地铁站c出口旁) | 电话:010-65595900,东四北大街212号(张自忠地铁站c出口旁),010-65595900,https://store.is.autonavi.com/showpic/7d555b62edab6a9401e6a4c7b0eeccde,116.417607,39.932759,1
,244,,秋朵酒店(北京王府井南锣鼓巷店),hotel,东四北大街228号(张自忠路地铁站D西南口步行10米) | 电话:010-64056886;010-64088087,东四北大街228号(张自忠路地铁站D西南口步行10米),010-64056886;010-64088087,https://store.is.autonavi.com/showpic/1ba451fdbade14ec9585168c5edfb060,116.417344,39.932396,1
,244,,中国社会科学院俄罗斯东欧中亚研究所地上停车场,parking,东四北大街与东四十一条交叉口西60米,东四北大街与东四十一条交叉口西60米,,,116.416457,39.934255,1
,244,,协作胡同-路侧停车场,parking,汪芝麻胡同与汪魏新巷交叉口东北140米,汪芝麻胡同与汪魏新巷交叉口东北140米,,,116.414425,39.932925,1
,244,,协作胡同-道路停车位,parking,协作胡同与东四北大街交叉口西120米,协作胡同与东四北大街交叉口西120米,,http://store.is.autonavi.com/showpic/5a083699e26f74e63f36de9629db3bf2,116.415793,39.932998,1
,244,,未WAY Studio建筑设计研究所北侧地上停车场,parking,东四北大街与东四十二条交叉口西140米,东四北大街与东四十二条交叉口西140米,,,116.415534,39.935262,1
,244,,段祺瑞执政府旧址地面停车场(出入口),parking,段祺瑞执政府旧址地面停车场,段祺瑞执政府旧址地面停车场,,,116.41508,39.933686,1
,244,,清陆军部和海军部旧址停车场,parking,张自忠路3-2附近(张自忠路地铁站A西北口步行160米),张自忠路3-2附近(张自忠路地铁站A西北口步行160米),,http://store.is.autonavi.com/showpic/b20c108cda7e3d50028dfbb60a74f4ee,116.415156,39.933834,1
,244,,FilmNeverDie,shop,张自忠路4号院(张自忠路地铁站A西北口步行300米) | 营业时间:周一至周日 11:00-19:00 | 电话:18500247895,张自忠路4号院(张自忠路地铁站A西北口步行300米),18500247895,https://aos-comment.amap.com/B0KROZT60V/comment/FFA350DF_563E_4278_B972_4F782D326686_L0_001_1500_200_1759243953262_04915698.jpg,116.413419,39.933259,1
,244,,安踏(东四北大街),shop,东四十二条东四北大街166号 | 营业时间:周一至周日 10:30-21:00 | 电话:4008582020,东四十二条东四北大街166号,4008582020,http://store.is.autonavi.com/showpic/deb9cee35964d395bcfa01e85aea3b9c,116.417324,39.934625,1
,244,,张一元茶庄(东四十二条店),shop,东四北大街126号(张自忠路地铁站B东北口步行230米) | 营业时间:周一至周日 08:30-20:00 2026-05-01至2026-05-05 周一至周日 08:30-20:00 | 电话:010-64020569,东四北大街126号(张自忠路地铁站B东北口步行230米),010-64020569,https://img.alicdn.com/imgextra/i2/O1CN01Yex2ok27bKN7WgV7o_!!6000000007815-0-tps-933-933.jpg,116.417241,39.935997,1
,244,,新日电动车(张自忠路店),shop,张自忠路1-1号(张自忠路地铁站A西北口旁) | 营业时间:周一至周日 08:30-19:00 | 电话:010-84042350,张自忠路1-1号(张自忠路地铁站A西北口旁),010-84042350,https://aos-comment.amap.com/B0FFGU852J/headerImg/1f6b9301ab9e928d809e500b44e4581e_2048_2048_80.jpg,116.416499,39.933985,1
,244,,贵 州 茅 台(东四大街),shop,东四十一条与东四北大街交叉口东南20米 | 营业时间:周一至周日 00:00-24:00 | 电话:18518929002,东四十一条与东四北大街交叉口东南20米,18518929002,https://aos-comment.amap.com/B0L0HSPHTM/comment/%5B2025-12-29-22-08-05%5D21FD2AEC-D1A2-41BE-BEF0-4F7597AE970_1767017286442_91519603.jpg,116.417375,39.934225,1
,244,,贵州茅台(自营店),shop,北京城区东四北大街168号一层001号及二层001号 | 营业时间:周一至周日 09:00-17:00 2026-05-01至2026-05-05 周一至周日 09:00-17:00 | 电话:010-82089567;4008189999,北京城区东四北大街168号一层001号及二层001号,010-82089567;4008189999,https://store.is.autonavi.com/showpic/708723bbe5527f2ad445b1be81139d0c,116.417374,39.934178,1
,244,,青山超市,shop,东四北大街243号(张自忠路地铁站D西南口步行130米) | 营业时间:周一至周日 07:00-23:00 | 电话:13520805557;13810889288,东四北大街243号(张自忠路地铁站D西南口步行130米),13520805557;13810889288,http://store.is.autonavi.com/showpic/4d5c3544762ff0e8cf716bfce1317164,116.41699,39.932106,1
,244,,公共卫生间,toilet,东四十二条80号对面,东四十二条80号对面,,https://store.is.autonavi.com/showpic/0c572c0264391afae68d4f162b7a3d9f,116.417573,39.935085,1
,244,,公共厕所,toilet,协作胡同32号,协作胡同32号,,http://store.is.autonavi.com/showpic/8cf156a7305d4c617518707bc59475d7,116.413695,39.932848,1
,245,,中国农业银行(北京市分行营业部),bank,朝阳门北大街13号 | 营业时间:周一至周五 09:00-17:00；周日 09:00-17:00 | 电话:010-86387948,朝阳门北大街13号,010-86387948,https://aos-comment.amap.com/B000A8ZGWE/comment/1660372568487_temp_1660372570918_15d686a9.jpg,116.43293,39.929744,1
,245,,中国工商银行(北京电信大楼支行),bank,朝阳门北大街19号北京电信大楼F1层 | 营业时间:周一至周五 09:00-17:00 | 电话:010-59503980,朝阳门北大街19号北京电信大楼F1层,010-59503980,http://store.is.autonavi.com/showpic/748f9dbfc6e38ce39eb94c7c4854c261,116.432386,39.926287,1
,245,,富邦华一银行(北京分行),bank,朝阳门北大街9号泓晟国际中心6层601、602单元 | 营业时间:周一至周五 09:00-17:00 | 电话:010-83329666,朝阳门北大街9号泓晟国际中心6层601、602单元,010-83329666,https://store.is.autonavi.com/showpic/3c73a18b94451b407d1cdce8af018ecd,116.432841,39.930619,1
,245,,LAVAZZA拉瓦萨咖啡(北京泓晟国际店),cafe,朝阳门北大街9号泓晟国际写字楼一层103号 | 营业时间:周一至周日 07:30-21:30 | 电话:15726648038,朝阳门北大街9号泓晟国际写字楼一层103号,15726648038,http://store.is.autonavi.com/showpic/dc510e8577c7fd8569cdcf11b212f568,116.433189,39.930579,1
,245,,南门牛肉面(东四店),canteen,南门仓胡同2-5号 | 营业时间:周一至周日 06:00-24:00 | 电话:13520983318,南门仓胡同2-5号,13520983318,http://store.is.autonavi.com/showpic/af78a17e8a8ebec066e67fdefb03f06c,116.428025,39.929525,1
,245,,新月斋(豆瓣胡同),canteen,朝阳门地铁站F东北口步行450米 | 营业时间:周一至周日 05:30-21:30,朝阳门地铁站F东北口步行450米,,https://aos-comment.amap.com/B000A85O5W/comment/6cbed225963be1fe73c55213da16bc40_2048_2048_80.jpg,116.432279,39.928208,1
,245,,晋状元手擀面(驴肉火烧),canteen,仓南胡同与福夹道交叉口西60米 | 营业时间:周一至周日 10:00-22:00,仓南胡同与福夹道交叉口西60米,,http://store.is.autonavi.com/showpic/bc82d0edadba966ccdedde0c982b3fd3,116.430074,39.927473,1
,245,,杂粮煎饼,canteen,仓南胡同与福夹道交叉口西60米 | 营业时间:周一至周日 06:00-21:30,仓南胡同与福夹道交叉口西60米,,https://store.is.autonavi.com/showpic/7802b95c60df26a825f5a16962383d4c,116.430125,39.927275,1
,245,,李记手擀面盖浇饭(东城区店),canteen,如家精选酒店北1门东80米 | 营业时间:周一至周日 10:30-23:00 | 电话:18600862584,如家精选酒店北1门东80米,18600862584,https://store.is.autonavi.com/showpic/6cc504a9f6f9452af8dc7f512f3aae3f,116.429947,39.92733,1
,245,,福园涮肉,canteen,朝阳门北大街11号一层102室 | 营业时间:周一至周日 11:00-22:00 | 电话:010-66066099,朝阳门北大街11号一层102室,010-66066099,https://store.is.autonavi.com/showpic/4a631c5d35df9283eb1b1aff1a143afd,116.432575,39.930225,1
,245,,老段府,canteen,南门仓胡同与仓南北巷交叉口东100米,南门仓胡同与仓南北巷交叉口东100米,,,116.430025,39.928925,1
,245,,贵州酸汤鱼,canteen,仓南胡同与福夹道交叉口西60米,仓南胡同与福夹道交叉口西60米,,https://store.is.autonavi.com/showpic/02e8783d8a1510111abc8a20db85fe48,116.429977,39.927276,1
,245,,黔巷子·酸汤猪手·酸汤鱼(朝阳门店),canteen,"营业时间:周一至周日 11:00-14:00,17:00-22:00 | 电话:010-65227788",,010-65227788,https://store.is.autonavi.com/showpic/0e668dd4c4958f76286735b0ccdfdb8b,116.430122,39.927314,1
,245,,东城区东四社区卫生服务中心站,hospital,罗家大院1号,罗家大院1号,,http://store.is.autonavi.com/showpic/8d253b892981bb0bd62271b46ee1e7df,116.430986,39.928734,1
,245,,东城区南门仓社区卫生服务站,hospital,仓南胡同5号-1号附近 | 营业时间:周一至周五:周一至周五(08:00-11:30；13:00-16:30法定节假日除外) | 电话:010-84068240,仓南胡同5号-1号附近,010-84068240,http://store.is.autonavi.com/showpic/53bb5053a310502a4d112086,116.430966,39.928591,1
,245,,东城区第二口腔门诊部,hospital,朝内大街豆瓣胡同5-3号底商 | 营业时间:周二至周日 09:00-19:00 | 电话:010-84067206;010-84067306,朝内大街豆瓣胡同5-3号底商,010-84067206;010-84067306,https://store.is.autonavi.com/showpic/c5eac10906c90ddc71b2c6c7b6f2ceed,116.431798,39.926946,1
,245,,中国人民解放军总医院第七医学中心,hospital,"东四十条南门仓胡同5号 | 营业时间:周一至周日 08:00-12:00,13:30-17:00 | 电话:010-66721629",东四十条南门仓胡同5号,010-66721629,http://store.is.autonavi.com/showpic/97c61fc65a0cdcecd90826aa0919bdf5,116.429131,39.930995,1
,245,,中国人民解放军总医院第七医学中心住院部,hospital,东四六条南门仓5号,东四六条南门仓5号,,https://store.is.autonavi.com/showpic/ea08ad3bf7d05dfbb57d4f687a2ae675,116.42921,39.93136,1
,245,,中国人民解放军总医院第七医学中心急诊,hospital,东四六条南门仓5号解放军总医院第七医学中心,东四六条南门仓5号解放军总医院第七医学中心,,http://store.is.autonavi.com/showpic/eae2e98172deaedb7fb905bc05fad309,116.428889,39.930521,1
,245,,中国人民解放军总医院第七医学中心门诊部,hospital,东四十条南门仓胡同5号,东四十条南门仓胡同5号,,http://store.is.autonavi.com/showpic/f0fb73e4d782368fe01a0be20349dfd1,116.429249,39.930436,1
,245,,北京东洲中医门诊部,hospital,豆瓣胡同2-4号 | 营业时间:周一至周日 08:00-17:00 | 电话:010-84068569,豆瓣胡同2-4号,010-84068569,http://store.is.autonavi.com/showpic/5ad6dc7dbd70f0e08030726e2ef344b0,116.432634,39.929149,1
,245,,北京金匮中医,hospital,豆瓣胡同3-1号(朝阳门地铁站F东北口步行450米),豆瓣胡同3-1号(朝阳门地铁站F东北口步行450米),,http://store.is.autonavi.com/showpic/f8093657abd870e27dd9a27290c7260a,116.431849,39.928152,1
,245,,解放军总医院第七医学中心肠道门诊,hospital,南门仓胡同3号附近,南门仓胡同3号附近,,http://store.is.autonavi.com/showpic/1e27337609d5d778d8b568003f522603,116.429675,39.929425,1
,245,,解放军总医院第七医学中心附属八一儿童医院,hospital,东四十条南门仓5号解放军总医院第七医学中心内(近青蓝大厦) | 营业时间:周一至周日 00:00-24:00 | 电话:010-66721117;010-66721787,东四十条南门仓5号解放军总医院第七医学中心内(近青蓝大厦),010-66721117;010-66721787,http://store.is.autonavi.com/showpic/f5a3abff9c4a7e052ae382195a9987b4,116.430187,39.930342,1
,245,,佳龙酒店(北京朝阳门分店),hotel,朝内大街75号院7号楼(朝阳门地铁站E西北口步行180米) | 电话:010-64038888,朝内大街75号院7号楼(朝阳门地铁站E西北口步行180米),010-64038888,https://store.is.autonavi.com/showpic/17b1ea94588051d2671cc93ffe04a7d9,116.430605,39.9266,1
,245,,如家精选酒店(朝阳门地铁站店),hotel,朝内北小街仓南胡同14号院1号楼 | 电话:010-64048900,朝内北小街仓南胡同14号院1号楼,010-64048900,https://store.is.autonavi.com/showpic/677754afaaa63598f6cc9e93630d0fbf,116.429337,39.927362,1
,245,,海友酒店(北京陆军总医院朝阳门地铁站酒店),hotel,朝阳门内大街豆瓣胡同2-5号 | 电话:010-84077796,朝阳门内大街豆瓣胡同2-5号,010-84077796,https://store.is.autonavi.com/showpic/af4912abf93cb4ca2c1b6d6c6dbc4f0c,116.432272,39.929107,1
,245,,仓南北巷-道路停车位,parking,仓南北巷与仓南胡同交叉口北80米,仓南北巷与仓南胡同交叉口北80米,,,116.429041,39.928275,1
,245,,仓南胡同-道路停车位,parking,仓南胡同南新仓文化休闲街(朝阳门地铁站F东北口步行460米),仓南胡同南新仓文化休闲街(朝阳门地铁站F东北口步行460米),,http://store.is.autonavi.com/showpic/033c5f6a5efe19889399f1a776f01099,116.431314,39.927481,1
,245,,仓南胡同-道路停车位,parking,东四六条南门仓5号正南方向190米 | 营业时间:周一至周日 00:00-24:00,东四六条南门仓5号正南方向190米,,http://store.is.autonavi.com/showpic/53bb5054a310502a4d11218e,116.428548,39.927544,1
,245,,仓南胡同-道路停车位,parking,仓南胡同与南弓匠营胡同交叉口西80米,仓南胡同与南弓匠营胡同交叉口西80米,,http://store.is.autonavi.com/showpic/ce95faea35306e9d3c9b03c0eef42646,116.427232,39.927524,1
,245,,仓南胡同14号北侧公共停车场,parking,仓南胡同14号北侧,仓南胡同14号北侧,,,116.429447,39.927462,1
,245,,仓南胡同14号北侧公共停车场(出入口),parking,仓南胡同14号北侧公共停车场,仓南胡同14号北侧公共停车场,,,116.429197,39.927526,1
,245,,仓南胡同小区5号院地上停车场,parking,仓南北巷与南门仓胡同交叉口南100米,仓南北巷与南门仓胡同交叉口南100米,,,116.429075,39.928475,1
,245,,南门仓社区东侧停车场,parking,仓南北巷与南门仓胡同交叉口南100米,仓南北巷与南门仓胡同交叉口南100米,,,116.42911,39.928502,1
,245,,如家精选酒店朝阳门地铁站店停车场,parking,朝阳门内仓南胡同14号院1号楼如家快捷酒店(北京朝阳门北小街店) | 营业时间:周一至周日 00:00-24:00,朝阳门内仓南胡同14号院1号楼如家快捷酒店(北京朝阳门北小街店),,https://store.is.autonavi.com/showpic/9d83bdae2f661a767088e59efc5f46d9,116.429252,39.927462,1
,245,,如家精选酒店朝阳门地铁站店停车场(出入口),parking,仓南胡同与仓南北巷交叉口东南20米,仓南胡同与仓南北巷交叉口东南20米,,,116.429202,39.927501,1
,245,,解放军总医院第七医学中心停车场,parking,东四十条南门仓5号解放军总医院第七医学中心 | 营业时间:周一至周日 00:00-24:00,东四十条南门仓5号解放军总医院第七医学中心,,https://store.is.autonavi.com/showpic/df664beb31e03b36f6eb88da45f49fed,116.429275,39.930086,1
,245,,解放军总医院第七医学中心地下停车场,parking,东四十条南门仓胡同5号解放军总医院第七医学中心 | 营业时间:周一至周日 07:00-21:00,东四十条南门仓胡同5号解放军总医院第七医学中心,,http://store.is.autonavi.com/showpic/470b75950292dd6d0c50e38cf5d5b167,116.428891,39.930044,1
,245,,豆瓣胡同13号楼停车场,parking,仓南胡同6号附近,仓南胡同6号附近,,,116.431519,39.928458,1
,245,,豆瓣胡同13号楼停车场(出入口),parking,仓南胡同6号附近豆瓣胡同1、3号楼停车场,仓南胡同6号附近豆瓣胡同1、3号楼停车场,,,116.43182,39.928357,1
,245,,豆瓣胡同小区停车场,parking,豆瓣胡同1-8号附近(朝阳门地铁站F东北口步行490米) | 营业时间:周一至周日 00:00-24:00,豆瓣胡同1-8号附近(朝阳门地铁站F东北口步行490米),,http://store.is.autonavi.com/showpic/53bb4e73a310502a4d107e22,116.431505,39.92849,1
,245,,小牛电动(北小街店),shop,朝阳门北小街6号楼-7(翠清酒家斜对面) | 营业时间:周一至周日 09:00-21:00 | 电话:13552395623,朝阳门北小街6号楼-7(翠清酒家斜对面),13552395623,https://aos-comment.amap.com/B0FFHTQVF5/comment/86ed33f596a5fa030da5aa9d6ae9f090_2048_2048_80.jpg,116.426401,39.927906,1
,245,,惠邻百佳超市(朝阳门店),shop,仓南胡同6、8、10、12、甲12号9幢1层9-2 | 营业时间:周一至周日 00:00-24:00 | 电话:13269628277,仓南胡同6、8、10、12、甲12号9幢1层9-2,13269628277,https://store.is.autonavi.com/showpic/06d0a38fa1e4edde306dc7080d42aa68,116.429907,39.92733,1
,245,,慧之源书店(东四小区店),shop,朝内北小街仓南胡同2号楼2-3 | 营业时间:周一至周日 07:00-20:30 | 电话:13466616212,朝内北小街仓南胡同2号楼2-3,13466616212,https://aos-comment.amap.com/B0FFKULXM0/comment/7205FB90_020E_4AA8_B9FF_BEE60576E457_L0_001_1489_83_1749266472826_72701429.jpg,116.427236,39.927383,1
,245,,乐购达朝阳门店,supermarket,仓南胡同与福夹道交叉口西60米 | 电话:13269628277,仓南胡同与福夹道交叉口西60米,13269628277,https://store.is.autonavi.com/showpic/f56ad3aceb9df6576d5f6070058bfc80,116.429875,39.927325,1
,245,,佳美乐购超市(朝阳门店),supermarket,仓南胡同与福夹道交叉口西60米,仓南胡同与福夹道交叉口西60米,,,116.429925,39.927275,1
,245,,公共厕所,toilet,潘家坡胡同1号附近 | 营业时间:周一至周日 00:00-24:00,潘家坡胡同1号附近,,http://store.is.autonavi.com/showpic/0b97a4eafd96e70175005609dab1d4de,116.431207,39.927344,1
,246,,京东便利店(烟酒茶礼品超店),shop,前门东大街5号 | 营业时间:周一至周日 08:00-24:00 | 电话:13693160415;15010435687,前门东大街5号,13693160415;15010435687,https://store.is.autonavi.com/showpic/f61dbeb6da983c30ac7dd99aa2a1b0ce,116.408321,39.901155,1
,250,,晋府宾馆,hotel,北京城区景山西街5号1楼 | 电话:010-64006622;010-64011321,北京城区景山西街5号1楼,010-64006622;010-64011321,https://store.is.autonavi.com/showpic/fb489a480895cf8ac5ad26b347a4c3c6,116.393286,39.927332,1
,250,,国家图书馆北海分馆,library,"什刹海街道什刹海街道文津街7号北平图书馆旧址(西北角) | 营业时间:周二至周六 09:00-12:00,13:00-17:00",什刹海街道什刹海街道文津街7号北平图书馆旧址(西北角),,https://aos-comment.amap.com/B0FFIMBMGG/comment/986404ebc92bbe2ef5a64d546895d1e6_2048_2048_80.jpg,116.384739,39.923779,1
,250,,北京中国人民解放军第三零五医院地面停车场,parking,文津街甲13号北京中国人民解放军第三零五医院 | 营业时间:周一至周日 00:00-24:00,文津街甲13号北京中国人民解放军第三零五医院,,http://store.is.autonavi.com/showpic/1369677a12a5311eb4ac533aeff1923c,116.384372,39.924526,1
,250,,北平图书馆旧址停车场,parking,文津街7号,文津街7号,,,116.384951,39.922727,1
,250,,北海公园西门内部停车场(不对外开放),parking,文津街北100米 | 营业时间:周一至周日 00:00-24:00,文津街北100米,,https://store.is.autonavi.com/showpic/862b765eb8816e1346da089456e28428,116.386553,39.923365,1
,250,,北海公园西门内部停车场(出入口),parking,文津街北100米北海公园西门内部停车场(不对外开放),文津街北100米北海公园西门内部停车场(不对外开放),,http://store.is.autonavi.com/showpic/ae80d95898e70aa2553bf3efd680d68b,116.386444,39.922656,1
,250,,国家图书馆北海分馆内部停车场,parking,国家图书馆北海分馆,国家图书馆北海分馆,,,116.385546,39.923038,1
,250,,国家图书馆北海分馆内部停车场(出入口),parking,国家图书馆北海分馆内部停车场,国家图书馆北海分馆内部停车场,,,116.385428,39.922678,1
,250,,东门南食品部,shop,文津街1号北海公园内(南侧) | 营业时间:周一至周日 08:00-20:00,文津街1号北海公园内(南侧),,http://store.is.autonavi.com/showpic/c55701178a4872982ed0917e95bc809b,116.391007,39.925988,1
,250,,漪公子·乾隆的书房(北海公园店),shop,文津街一号北海公园琼华岛西南侧 | 营业时间:周一至周日 09:00-18:00,文津街一号北海公园琼华岛西南侧,,https://store.is.autonavi.com/showpic/8c087987bed972d70000002458936590?type=pic,116.388255,39.924429,1
,250,,澄茶(北海公园店),shop,北京城区文津街1号北海公园西南角 | 营业时间:周一至周日 09:00-18:00 | 电话:15601304999,北京城区文津街1号北海公园西南角,15601304999,https://aos-comment.amap.com/B0K0YCL1AU/comment/20260324-3f43f8f8cbe3d5e317c164fe-5CJtu0PoAGQ9iAD0MTMp5J.jpg,116.387825,39.925975,1
,250,,公共厕所,toilet,陟山门街与雪池胡同交叉口西340米 | 营业时间:周一至周日 06:00-21:00,陟山门街与雪池胡同交叉口西340米,,https://store.is.autonavi.com/showpic/859cb26341fa5fa5d444bf320fc1c775,116.388653,39.925001,1
,250,,公共厕所,toilet,文津街1号(故宫北)北海公园内(南侧),文津街1号(故宫北)北海公园内(南侧),,http://store.is.autonavi.com/showpic/28f80030fcaf8c1d9679ca748e14f13a,116.389479,39.922842,1
,250,,北海公园-公共厕所,toilet,文津街1号北海公园内(南侧),文津街1号北海公园内(南侧),,http://store.is.autonavi.com/showpic/ab1ebfc4c66931af67d08b3dabe8a1a1,116.390247,39.924552,1
,250,,北海公园-公共厕所,toilet,文津街1号北海公园(西南角),文津街1号北海公园(西南角),,http://store.is.autonavi.com/showpic/6e4df334f6c8e068673cfa1451f15edf,116.389568,39.926193,1
,250,,北海公园-公共厕所,toilet,文津街1号北海公园内(东南角) | 营业时间:周一至周日 06:00-21:00,文津街1号北海公园内(东南角),,https://aos-comment.amap.com/B000A8U4Y8/comment/11942456b92bb9347bf96425bb488e48_2048_2048_80.jpg,116.392295,39.927994,1
,250,,北海公园母婴室,toilet,文津街1号北海公园南门东侧 | 营业时间:周一至周日 08:30-17:00,文津街1号北海公园南门东侧,,,116.39006,39.922954,1
,251,,交通银行旧址,bank,大栅栏街道前门西河沿街9号(前门地铁站C西南口步行180米) | 营业时间:周一至周日 09:00-21:00,大栅栏街道前门西河沿街9号(前门地铁站C西南口步行180米),,https://store.is.autonavi.com/showpic/ff5716f599d8ffa1d5a01d5ddde5d259,116.396135,39.898846,1
,251,,北京银行(前门文创支行),bank,前门西大街正阳市场1号楼(前门地铁站C西南口步行420米) | 营业时间:周一至周五 09:00-17:00 | 电话:010-63048577,前门西大街正阳市场1号楼(前门地铁站C西南口步行420米),010-63048577,https://aos-comment.amap.com/B000A42035/comment/E86158B3_3130_44AF_BCE3_79D838581F31_L0_001_1500_2000_1743143779272_22236088.jpg,116.394911,39.899673,1
,251,,京城烤鸭店,canteen,前门西大街正阳市场1号楼1层106 | 营业时间:周一至周日 10:00-21:30 2026-02-17至2026-02-23 周一至周日 09:00-22:30 | 电话:13552157661,前门西大街正阳市场1号楼1层106,13552157661,https://aos-comment.amap.com/B0LULS80SD/comment/content_media_external_file_1000060674_ss__1768226268651_30504994.jpg,116.395492,39.899531,1
,251,,人民大会堂宴会厅,canteen,西长安街天安门广场西侧(天安门西地铁站C西南口步行330米) | 营业时间:周一至周日 00:00-24:00,西长安街天安门广场西侧(天安门西地铁站C西南口步行330米),,https://aos-comment.amap.com/B000A8758C/comment/content_media_external_file_8252_ss__1746840688073_56242171.jpg,116.393711,39.904989,1
,251,,致美楼(前门店),canteen,前门西大街正阳市场2号楼(前门地铁站C西南口步行450米) | 营业时间:周一至周日 10:00-22:00 | 电话:010-63034538,前门西大街正阳市场2号楼(前门地铁站C西南口步行450米),010-63034538,https://aos-comment.amap.com/B000A10070/comment/content_media_external_images_media_1000027279_ss__1768393389115_67796376.jpg,116.394405,39.899737,1
,251,,人民大会堂宾馆,hotel,西交民巷甲19号 | 电话:010-66071188,西交民巷甲19号,010-66071188,https://store.is.autonavi.com/showpic/5be8420686fe1e6534574b265048511f,116.393739,39.902381,1
,251,,国帅宾馆(北京天安门广场前门店),hotel,前门西大街正阳市场2号楼(前门地铁站C西南口步行460米) | 电话:010-63132588,前门西大街正阳市场2号楼(前门地铁站C西南口步行460米),010-63132588,https://store.is.autonavi.com/showpic/4350c74bf8a8718502fae7169ec62cf2,116.394228,39.899673,1
,251,,观旗宾馆(北京天安门广场店),hotel,前门西大街正阳市场1号楼(前门地铁站C西南口步行340米) | 电话:010-63037763;010-63038489,前门西大街正阳市场1号楼(前门地铁站C西南口步行340米),010-63037763;010-63038489,https://store.is.autonavi.com/showpic/16cf61b1b0433e5c2ec98dd7be75276d,116.395175,39.899641,1
,251,,中国钱币博物馆内部地面停车场,parking,西交民巷与广场西侧路交叉口西100米,西交民巷与广场西侧路交叉口西100米,,https://store.is.autonavi.com/showpic/20eb2cb76dfa53700000002467202653?type=pic,116.394979,39.902288,1
,251,,中国钱币博物馆内部地面停车场(出入口),parking,中国钱币博物馆内部地面停车场,中国钱币博物馆内部地面停车场,,,116.394735,39.9019,1
,251,,人民大会堂宾馆停车场(内部专用),parking,人大会堂西路中国全国人民代表大会常务委员会-人大办公楼 | 营业时间:周三 12:00-21:00,人大会堂西路中国全国人民代表大会常务委员会-人大办公楼,,https://aos-comment.amap.com/B0H2KCAIL8/comment/f40261ad24acc4896a1040c29c20a95f_2048_2048_80.jpg,116.394338,39.902377,1
,251,,人民大会堂宾馆停车场(出入口),parking,人民大会堂宾馆停车场(内部专用),人民大会堂宾馆停车场(内部专用),,,116.394242,39.902717,1
,251,,人民大会堂宾馆停车场(出口),parking,人民大会堂宾馆停车场(内部专用),人民大会堂宾馆停车场(内部专用),,,116.394276,39.902055,1
,251,,停车场(出入口),parking,西交民巷与广场西侧路交叉口西80米,西交民巷与广场西侧路交叉口西80米,,http://store.is.autonavi.com/showpic/bdd366dec9b35871a791321ab3b31150,116.395108,39.901992,1
,251,,停车场(出入口),parking,前门东大街与广场西侧路交叉口东80米(前门地铁站C西南口旁),前门东大街与广场西侧路交叉口东80米(前门地铁站C西南口旁),,http://store.is.autonavi.com/showpic/dbce506ffe09545576b8be46c9ee5db2,116.397019,39.90031,1
,251,,停车场(前门东大街),parking,前门东大街与广场西侧路交叉口东80米 | 营业时间:周一至周日 07:00-19:00,前门东大街与广场西侧路交叉口东80米,,,116.397028,39.900407,1
,251,,全国人大机关办公楼东侧停车场,parking,全国人大机关办公楼,全国人大机关办公楼,,http://store.is.autonavi.com/showpic/9f809442ac828e33b31c27fd0b268a64,116.394535,39.900731,1
,251,,全国人大机关办公楼东侧地面停车场(出入口),parking,全国人大机关办公楼东侧停车场,全国人大机关办公楼东侧停车场,,,116.393792,39.901729,1
,251,,北京大栅栏停车场,parking,前门西大街正阳市场1号楼(近大栅栏)附近 | 营业时间:周一至周日 07:00-21:00,前门西大街正阳市场1号楼(近大栅栏)附近,,https://store.is.autonavi.com/showpic/bc83b8426dd86ac841c2b2152c42cbc4,116.395339,39.89987,1
,251,,西城区正阳市场-门前停车场,parking,正阳市场,正阳市场,,,116.393744,39.899877,1
,251,,北京方泉斋集币服务部,shop,西交民巷17号 | 营业时间:周一至周五 09:00-17:00,西交民巷17号,,http://aos-cdn-image.amap.com/sns/ugccomment/3dcf6e92-1418-4145-bb07-836e97f41ff0.jpg,116.39445,39.902023,1
,251,,鑫通平价超市(行李寄存租轮椅),shop,"前门西后河沿街11号(京城烤鸭店和北京山楂坊中间的胡同进去20米,黄色招牌,前门地铁站C西南口步行320米) | 营业时间:周一至周日 00:00-24:00 | 电话:13501345004","前门西后河沿街11号(京城烤鸭店和北京山楂坊中间的胡同进去20米,黄色招牌,前门地铁站C西南口步行320米)",13501345004,https://aos-comment.amap.com/B0L6MYUOMR/comment/65C11395_6751_4BF6_9736_C047E5DED497_L0_001_2016_151_1752361616526_04779403.jpg,116.39533,39.899332,1
,251,,人民大会堂宾馆-洗手间,toilet,西交民巷甲19号人民大会堂宾馆1层,西交民巷甲19号人民大会堂宾馆1层,,,116.394112,39.902038,1
,251,,公共厕所,toilet,西交民巷17号中国钱币博物馆,西交民巷17号中国钱币博物馆,,,116.39504,39.902183,1
